    7602.59900     12.4619      0.2999 
    7602.73775     12.7030      0.2993 
    7602.85541     12.9648      0.3155 
    7602.98948     12.9405      0.3126 
    7603.05523     12.0461      0.2910 
    7603.18739     12.4907      0.3061 
    7603.32330     12.0898      0.3078 
    7603.45738     12.1116      0.2935 
    7603.59557     12.6537      0.3046 
    7603.73383     12.4897      0.2965 
    7603.85199     11.8730      0.2966 
    7603.98462     12.6139      0.3264 
    7604.05182     12.3825      0.3045 
    7604.86315     12.1393      0.3011 
    7604.93050     12.6782      0.3096 
    7605.04899     12.7818      0.3092 
    7605.31518     12.4321      0.3057 
    7605.39244     12.5416      0.2913 
